file,youtube_title,playlist,description
ch54-p1.mp4,[NGN W5.4 P1] Reading Petersen as a Paper,Week 5 — Reading the Canon,"Reading Petersen as a Paper — NextGen Empirical Finance Camp. Part 1 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch54-p2.mp4,"[NGN W5.4 P2] Two Questions, and a New Meaning of Identification",Week 5 — Reading the Canon,"Two Questions, and a New Meaning of Identification — NextGen Empirical Finance Camp. Part 2 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch54-p3.mp4,[NGN W5.4 P3] The Monte Carlo Logic and Three Structures,Week 5 — Reading the Canon,"The Monte Carlo Logic and Three Structures — NextGen Empirical Finance Camp. Part 3 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch54-p4.mp4,[NGN W5.4 P4] Fabricated Data and the Taxonomy,Week 5 — Reading the Canon,"Fabricated Data and the Taxonomy — NextGen Empirical Finance Camp. Part 4 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch54-p5.mp4,[NGN W5.4 P5] Reading the Tables Column by Column,Week 5 — Reading the Canon,"Reading the Tables Column by Column — NextGen Empirical Finance Camp. Part 5 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch54-p6.mp4,[NGN W5.4 P6] What's Clever,Week 5 — Reading the Canon,"What's Clever — NextGen Empirical Finance Camp. Part 6 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch54-p7.mp4,[NGN W5.4 P7] What's Vulnerable,Week 5 — Reading the Canon,"What's Vulnerable — NextGen Empirical Finance Camp. Part 7 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch54-p8.mp4,"[NGN W5.4 P8] Replicate It, Then Referee It",Week 5 — Reading the Canon,"Replicate It, Then Referee It — NextGen Empirical Finance Camp. Part 8 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch55-p1.mp4,[NGN W5.5 P1] How Much Should We Trust DiD? The Question,Week 5 — Reading the Canon,"How Much Should We Trust DiD? The Question — NextGen Empirical Finance Camp. Part 1 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch55-p2.mp4,[NGN W5.5 P2] The Placebo-Law Experiment,Week 5 — Reading the Canon,"The Placebo-Law Experiment — NextGen Empirical Finance Camp. Part 2 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch55-p3.mp4,[NGN W5.5 P3] The Data and the Reading Order,Week 5 — Reading the Canon,"The Data and the Reading Order — NextGen Empirical Finance Camp. Part 3 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch55-p4.mp4,"[NGN W5.5 P4] What's Clever, What's Vulnerable",Week 5 — Reading the Canon,"What's Clever, What's Vulnerable — NextGen Empirical Finance Camp. Part 4 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch55-p5.mp4,[NGN W5.5 P5] Rebuilding the Headline on Your Laptop,Week 5 — Reading the Canon,"Rebuilding the Headline on Your Laptop — NextGen Empirical Finance Camp. Part 5 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor5-p1.mp4,"[NGN W5.M P1] A Paper Is a Chain, Not a Result",Week 5 — Reading the Canon,"A Paper Is a Chain, Not a Result — NextGen Empirical Finance Camp. Part 1 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor5-p2.mp4,[NGN W5.M P2] From Itch to Sharp Question,Week 5 — Reading the Canon,"From Itch to Sharp Question — NextGen Empirical Finance Camp. Part 2 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor5-p3.mp4,[NGN W5.M P3] The Design Is the Paper,Week 5 — Reading the Canon,"The Design Is the Paper — NextGen Empirical Finance Camp. Part 3 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor5-p4.mp4,[NGN W5.M P4] Tables That Hide Nothing,Week 5 — Reading the Canon,"Tables That Hide Nothing — NextGen Empirical Finance Camp. Part 4 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor5-p5.mp4,"[NGN W5.M P5] A Live Paper, and Your Capstone in Miniature",Week 5 — Reading the Canon,"A Live Paper, and Your Capstone in Miniature — NextGen Empirical Finance Camp. Part 5 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
rgpack5-p1.mp4,[NGN W5.R P1] How to Read an Empirical Paper,Week 5 — Reading the Canon,"How to Read an Empirical Paper — NextGen Empirical Finance Camp. Part 1 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
rgpack5-p2.mp4,[NGN W5.R P2] The Seven-Part Template: Boxes Four to Seven,Week 5 — Reading the Canon,"The Seven-Part Template: Boxes Four to Seven — NextGen Empirical Finance Camp. Part 2 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
rgpack5-p3.mp4,"[NGN W5.R P3] Reading Order: Tables First, Prose Last",Week 5 — Reading the Canon,"Reading Order: Tables First, Prose Last — NextGen Empirical Finance Camp. Part 3 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
rgpack5-p4.mp4,"[NGN W5.R P4] Reading a Finance Table: Columns, Cells, Stars",Week 5 — Reading the Canon,"Reading a Finance Table: Columns, Cells, Stars — NextGen Empirical Finance Camp. Part 4 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
rgpack5-p5.mp4,[NGN W5.R P5] Reading a Finance Table: Fixed Effects and the SE Note,Week 5 — Reading the Canon,"Reading a Finance Table: Fixed Effects and the SE Note — NextGen Empirical Finance Camp. Part 5 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
rgpack5-p6.mp4,[NGN W5.R P6] The Self-Check Rubric,Week 5 — Reading the Canon,"The Self-Check Rubric — NextGen Empirical Finance Camp. Part 6 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
rgpack5-p7.mp4,[NGN W5.R P7] The Road to Your Capstone,Week 5 — Reading the Canon,"The Road to Your Capstone — NextGen Empirical Finance Camp. Part 7 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch61-p1.mp4,[NGN W6.1 P1] KPSS: Measuring the Value of an Idea,"Week 6 — Text, AI & Alt-Data","KPSS: Measuring the Value of an Idea — NextGen Empirical Finance Camp. Part 1 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch61-p2.mp4,"[NGN W6.1 P2] Two Stacked Questions, Two Failed Proxies","Week 6 — Text, AI & Alt-Data","Two Stacked Questions, Two Failed Proxies — NextGen Empirical Finance Camp. Part 2 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch61-p3.mp4,[NGN W6.1 P3] Let the Market Value the Patent,"Week 6 — Text, AI & Alt-Data","Let the Market Value the Patent — NextGen Empirical Finance Camp. Part 3 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch61-p4.mp4,[NGN W6.1 P4] From Percentage to Dollars: The Validating Assumption,"Week 6 — Text, AI & Alt-Data","From Percentage to Dollars: The Validating Assumption — NextGen Empirical Finance Camp. Part 4 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch61-p5.mp4,"[NGN W6.1 P5] Three Data Sources, Stitched Together","Week 6 — Text, AI & Alt-Data","Three Data Sources, Stitched Together — NextGen Empirical Finance Camp. Part 5 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch61-p6.mp4,[NGN W6.1 P6] Reading Order: Validate the Measure First,"Week 6 — Text, AI & Alt-Data","Reading Order: Validate the Measure First — NextGen Empirical Finance Camp. Part 6 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch61-p7.mp4,[NGN W6.1 P7] Reading Order: The Economics Exhibits,"Week 6 — Text, AI & Alt-Data","Reading Order: The Economics Exhibits — NextGen Empirical Finance Camp. Part 7 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch61-p8.mp4,[NGN W6.1 P8] What's Clever in KPSS,"Week 6 — Text, AI & Alt-Data","What's Clever in KPSS — NextGen Empirical Finance Camp. Part 8 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch61-p9.mp4,[NGN W6.1 P9] What's Vulnerable: Expectations and Confounds,"Week 6 — Text, AI & Alt-Data","What's Vulnerable: Expectations and Confounds — NextGen Empirical Finance Camp. Part 9 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch61-p10.mp4,"[NGN W6.1 P10] What's Vulnerable: Selection, Efficiency, and Causality","Week 6 — Text, AI & Alt-Data","What's Vulnerable: Selection, Efficiency, and Causality — NextGen Empirical Finance Camp. Part 10 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch61-p11.mp4,[NGN W6.1 P11] Build It Yourself: Inspect and Rebuild,"Week 6 — Text, AI & Alt-Data","Build It Yourself: Inspect and Rebuild — NextGen Empirical Finance Camp. Part 11 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch61-p12.mp4,"[NGN W6.1 P12] Validate, Break It, and Read Like a Referee","Week 6 — Text, AI & Alt-Data","Validate, Break It, and Read Like a Referee — NextGen Empirical Finance Camp. Part 12 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch62-p1.mp4,[NGN W6.2 P1] Words as Data: The Research Question,"Week 6 — Text, AI & Alt-Data","Words as Data: The Research Question — NextGen Empirical Finance Camp. Part 1 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch62-p2.mp4,[NGN W6.2 P2] From Filings to Word Vectors,"Week 6 — Text, AI & Alt-Data","From Filings to Word Vectors — NextGen Empirical Finance Camp. Part 2 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch62-p3.mp4,[NGN W6.2 P3] The Cosine and the TNIC Network,"Week 6 — Text, AI & Alt-Data","The Cosine and the TNIC Network — NextGen Empirical Finance Camp. Part 3 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch62-p4.mp4,[NGN W6.2 P4] The Data and the Filters,"Week 6 — Text, AI & Alt-Data","The Data and the Filters — NextGen Empirical Finance Camp. Part 4 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch62-p5.mp4,[NGN W6.2 P5] Reading the Tables in Two Passes,"Week 6 — Text, AI & Alt-Data","Reading the Tables in Two Passes — NextGen Empirical Finance Camp. Part 5 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch62-p6.mp4,[NGN W6.2 P6] What's Clever: Four Moves to Steal,"Week 6 — Text, AI & Alt-Data","What's Clever: Four Moves to Steal — NextGen Empirical Finance Camp. Part 6 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch62-p7.mp4,[NGN W6.2 P7] What's Vulnerable: Four Soft Spots,"Week 6 — Text, AI & Alt-Data","What's Vulnerable: Four Soft Spots — NextGen Empirical Finance Camp. Part 7 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch62-p8.mp4,[NGN W6.2 P8] Build It Yourself: Three Exercises,"Week 6 — Text, AI & Alt-Data","Build It Yourself: Three Exercises — NextGen Empirical Finance Camp. Part 8 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch63-p1.mp4,[NGN W6.3 P1] When Is a Liability Not a Liability?,"Week 6 — Text, AI & Alt-Data","When Is a Liability Not a Liability? — NextGen Empirical Finance Camp. Part 1 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch63-p2.mp4,[NGN W6.3 P2] A Measurement Paper and Its Question,"Week 6 — Text, AI & Alt-Data","A Measurement Paper and Its Question — NextGen Empirical Finance Camp. Part 2 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch63-p3.mp4,[NGN W6.3 P3] The Bag-of-Words Model,"Week 6 — Text, AI & Alt-Data","The Bag-of-Words Model — NextGen Empirical Finance Camp. Part 3 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch63-p4.mp4,[NGN W6.3 P4] Construction and Validation,"Week 6 — Text, AI & Alt-Data","Construction and Validation — NextGen Empirical Finance Camp. Part 4 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch63-p5.mp4,[NGN W6.3 P5] The Data and the Real Deliverable,"Week 6 — Text, AI & Alt-Data","The Data and the Real Deliverable — NextGen Empirical Finance Camp. Part 5 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch63-p6.mp4,[NGN W6.3 P6] A Reading Order for the Tables,"Week 6 — Text, AI & Alt-Data","A Reading Order for the Tables — NextGen Empirical Finance Camp. Part 6 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch63-p7.mp4,[NGN W6.3 P7] What's Clever: Domain and Diagnosis,"Week 6 — Text, AI & Alt-Data","What's Clever: Domain and Diagnosis — NextGen Empirical Finance Camp. Part 7 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch63-p8.mp4,[NGN W6.3 P8] What's Clever: Public Good and Taxonomy,"Week 6 — Text, AI & Alt-Data","What's Clever: Public Good and Taxonomy — NextGen Empirical Finance Camp. Part 8 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch63-p9.mp4,[NGN W6.3 P9] What's Vulnerable: Context and Drift,"Week 6 — Text, AI & Alt-Data","What's Vulnerable: Context and Drift — NextGen Empirical Finance Camp. Part 9 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch63-p10.mp4,"[NGN W6.3 P10] Look-Ahead, Parsing, and the Bridge","Week 6 — Text, AI & Alt-Data","Look-Ahead, Parsing, and the Bridge — NextGen Empirical Finance Camp. Part 10 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch63-p11.mp4,[NGN W6.3 P11] Three Replication Exercises,"Week 6 — Text, AI & Alt-Data","Three Replication Exercises — NextGen Empirical Finance Camp. Part 11 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch63-p12.mp4,"[NGN W6.3 P12] Where This Connects, and What to Ask","Week 6 — Text, AI & Alt-Data","Where This Connects, and What to Ask — NextGen Empirical Finance Camp. Part 12 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch64-p1.mp4,[NGN W6.4 P1] Fair Lending in the Algorithmic Era: The Two Papers,"Week 6 — Text, AI & Alt-Data","Fair Lending in the Algorithmic Era: The Two Papers — NextGen Empirical Finance Camp. Part 1 of 6
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch64-p2.mp4,[NGN W6.4 P2] Identification: Bartlett's Formula-Priced Benchmark,"Week 6 — Text, AI & Alt-Data","Identification: Bartlett's Formula-Priced Benchmark — NextGen Empirical Finance Camp. Part 2 of 6
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch64-p3.mp4,"[NGN W6.4 P3] Identification: BHR Closes the OVB, Plus the Data","Week 6 — Text, AI & Alt-Data","Identification: BHR Closes the OVB, Plus the Data — NextGen Empirical Finance Camp. Part 3 of 6
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch64-p4.mp4,[NGN W6.4 P4] Table-by-Table Reading Order,"Week 6 — Text, AI & Alt-Data","Table-by-Table Reading Order — NextGen Empirical Finance Camp. Part 4 of 6
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch64-p5.mp4,"[NGN W6.4 P5] What's Clever, What's Vulnerable","Week 6 — Text, AI & Alt-Data","What's Clever, What's Vulnerable — NextGen Empirical Finance Camp. Part 5 of 6
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch64-p6.mp4,"[NGN W6.4 P6] Three Replication Exercises, and Where This Goes","Week 6 — Text, AI & Alt-Data","Three Replication Exercises, and Where This Goes — NextGen Empirical Finance Camp. Part 6 of 6
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch65-p1.mp4,"[NGN W6.5 P1] Co-Pilot, Not Autopilot","Week 6 — Text, AI & Alt-Data","Co-Pilot, Not Autopilot — NextGen Empirical Finance Camp. Part 1 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch65-p2.mp4,"[NGN W6.5 P2] Where the Co-Pilot Helps, and Where It Hurts","Week 6 — Text, AI & Alt-Data","Where the Co-Pilot Helps, and Where It Hurts — NextGen Empirical Finance Camp. Part 2 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch65-p3.mp4,[NGN W6.5 P3] Prompt Patterns — Extraction and Citation,"Week 6 — Text, AI & Alt-Data","Prompt Patterns — Extraction and Citation — NextGen Empirical Finance Camp. Part 3 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch65-p4.mp4,[NGN W6.5 P4] Prompt Patterns — Code Review and Rubrics,"Week 6 — Text, AI & Alt-Data","Prompt Patterns — Code Review and Rubrics — NextGen Empirical Finance Camp. Part 4 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch65-p5.mp4,[NGN W6.5 P5] Retrieval-Augmented Generation — The Pipeline,"Week 6 — Text, AI & Alt-Data","Retrieval-Augmented Generation — The Pipeline — NextGen Empirical Finance Camp. Part 5 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch65-p6.mp4,"[NGN W6.5 P6] Why RAG Reduces, Not Eliminates, Hallucination","Week 6 — Text, AI & Alt-Data","Why RAG Reduces, Not Eliminates, Hallucination — NextGen Empirical Finance Camp. Part 6 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch65-p7.mp4,[NGN W6.5 P7] An LLM Label Is a Measurement,"Week 6 — Text, AI & Alt-Data","An LLM Label Is a Measurement — NextGen Empirical Finance Camp. Part 7 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch65-p8.mp4,[NGN W6.5 P8] The Validation Protocol,"Week 6 — Text, AI & Alt-Data","The Validation Protocol — NextGen Empirical Finance Camp. Part 8 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch65-p9.mp4,"[NGN W6.5 P9] Precision, Recall, and Honest Reporting","Week 6 — Text, AI & Alt-Data","Precision, Recall, and Honest Reporting — NextGen Empirical Finance Camp. Part 9 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch65-p10.mp4,[NGN W6.5 P10] Critical Limits — Citations and Leakage,"Week 6 — Text, AI & Alt-Data","Critical Limits — Citations and Leakage — NextGen Empirical Finance Camp. Part 10 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch65-p11.mp4,[NGN W6.5 P11] Critical Limits — P-Hacking and Reproducibility,"Week 6 — Text, AI & Alt-Data","Critical Limits — P-Hacking and Reproducibility — NextGen Empirical Finance Camp. Part 11 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch65-p12.mp4,[NGN W6.5 P12] The Anthropic Messages API,"Week 6 — Text, AI & Alt-Data","The Anthropic Messages API — NextGen Empirical Finance Camp. Part 12 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch65-p13.mp4,"[NGN W6.5 P13] Azure, Audit Logging, and Local Fallback","Week 6 — Text, AI & Alt-Data","Azure, Audit Logging, and Local Fallback — NextGen Empirical Finance Camp. Part 13 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch65-p14.mp4,"[NGN W6.5 P14] Responsible Use, Disclosure, and the Lab","Week 6 — Text, AI & Alt-Data","Responsible Use, Disclosure, and the Lab — NextGen Empirical Finance Camp. Part 14 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor6-p1.mp4,"[NGN W6.M P1] A Text Number Is a Measurement, Not a Fact","Week 6 — Text, AI & Alt-Data","A Text Number Is a Measurement, Not a Fact — NextGen Empirical Finance Camp. Part 1 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor6-p2.mp4,"[NGN W6.M P2] The Instruments, From Transparent to Opaque","Week 6 — Text, AI & Alt-Data","The Instruments, From Transparent to Opaque — NextGen Empirical Finance Camp. Part 2 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor6-p3.mp4,"[NGN W6.M P3] Validation, or It Didn't Happen","Week 6 — Text, AI & Alt-Data","Validation, or It Didn't Happen — NextGen Empirical Finance Camp. Part 3 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor6-p4.mp4,[NGN W6.M P4] AI Fools You: Leakage and Prompt P-Hacking,"Week 6 — Text, AI & Alt-Data","AI Fools You: Leakage and Prompt P-Hacking — NextGen Empirical Finance Camp. Part 4 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor6-p5.mp4,"[NGN W6.M P5] AI Fools You: Irreproducibility, and the Thread","Week 6 — Text, AI & Alt-Data","AI Fools You: Irreproducibility, and the Thread — NextGen Empirical Finance Camp. Part 5 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor6-p6.mp4,[NGN W6.M P6] When the Outcome Itself Is a Proxy,"Week 6 — Text, AI & Alt-Data","When the Outcome Itself Is a Proxy — NextGen Empirical Finance Camp. Part 6 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor6-p7.mp4,[NGN W6.M P7] Your Capstone's Graded Disclosure,"Week 6 — Text, AI & Alt-Data","Your Capstone's Graded Disclosure — NextGen Empirical Finance Camp. Part 7 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
rgpack6-p1.mp4,[NGN W6.R P1] When the Data Is Words: From Effects to Measures,"Week 6 — Text, AI & Alt-Data","When the Data Is Words: From Effects to Measures — NextGen Empirical Finance Camp. Part 1 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
rgpack6-p2.mp4,[NGN W6.R P2] The Validation Table and the Rotated Anatomy,"Week 6 — Text, AI & Alt-Data","The Validation Table and the Rotated Anatomy — NextGen Empirical Finance Camp. Part 2 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
rgpack6-p3.mp4,[NGN W6.R P3] RAG: Grounding a Model and Building the Index,"Week 6 — Text, AI & Alt-Data","RAG: Grounding a Model and Building the Index — NextGen Empirical Finance Camp. Part 3 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
rgpack6-p4.mp4,[NGN W6.R P4] RAG: Answering a Query and Its Failure Modes,"Week 6 — Text, AI & Alt-Data","RAG: Answering a Query and Its Failure Modes — NextGen Empirical Finance Camp. Part 4 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
rgpack6-p5.mp4,[NGN W6.R P5] Prompt Patterns: Extraction and Classification,"Week 6 — Text, AI & Alt-Data","Prompt Patterns: Extraction and Classification — NextGen Empirical Finance Camp. Part 5 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
rgpack6-p6.mp4,"[NGN W6.R P6] Prompt Patterns: Cite, Review, Summarize — and Two Rules","Week 6 — Text, AI & Alt-Data","Prompt Patterns: Cite, Review, Summarize — and Two Rules — NextGen Empirical Finance Camp. Part 6 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
rgpack6-p7.mp4,[NGN W6.R P7] Evaluation: The Gold Set and the Confusion Matrix,"Week 6 — Text, AI & Alt-Data","Evaluation: The Gold Set and the Confusion Matrix — NextGen Empirical Finance Camp. Part 7 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
rgpack6-p8.mp4,[NGN W6.R P8] Evaluation: Cohen's Kappa and the Capstone Sentence,"Week 6 — Text, AI & Alt-Data","Evaluation: Cohen's Kappa and the Capstone Sentence — NextGen Empirical Finance Camp. Part 8 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
rgpack6-p9.mp4,"[NGN W6.R P9] Responsible Use: Disclose, Reproduce, Avoid Leakage","Week 6 — Text, AI & Alt-Data","Responsible Use: Disclose, Reproduce, Avoid Leakage — NextGen Empirical Finance Camp. Part 9 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
rgpack6-p10.mp4,[NGN W6.R P10] Responsible Use: Keep the Licensed Data Home,"Week 6 — Text, AI & Alt-Data","Responsible Use: Keep the Licensed Data Home — NextGen Empirical Finance Camp. Part 10 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch71-p1.mp4,[NGN W7.1 P1] The Idea-Generation Trick,Week 7 — Your Project I,"The Idea-Generation Trick — NextGen Empirical Finance Camp. Part 1 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch71-p2.mp4,[NGN W7.1 P2] From Puzzle to Falsifiable Hypothesis,Week 7 — Your Project I,"From Puzzle to Falsifiable Hypothesis — NextGen Empirical Finance Camp. Part 2 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch71-p3.mp4,"[NGN W7.1 P3] So What, Who Cares, What's New",Week 7 — Your Project I,"So What, Who Cares, What's New — NextGen Empirical Finance Camp. Part 3 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch71-p4.mp4,[NGN W7.1 P4] Running the Identification Catalog Backwards,Week 7 — Your Project I,"Running the Identification Catalog Backwards — NextGen Empirical Finance Camp. Part 4 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch71-p5.mp4,[NGN W7.1 P5] Feasibility: What You Can Finish in Five Weeks,Week 7 — Your Project I,"Feasibility: What You Can Finish in Five Weeks — NextGen Empirical Finance Camp. Part 5 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch71-p6.mp4,[NGN W7.1 P6] The Fast Literature Scan — AI on a Leash,Week 7 — Your Project I,"The Fast Literature Scan — AI on a Leash — NextGen Empirical Finance Camp. Part 6 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
